source,target,maxflow,degree_centrality,link_type,closeness_centrality,eigenvector_centrality,id,length,betweenness_centrality,link_category,katz_centrality
P_B208,P_B209,0.040001238313099104,0.006535947712418301,Power,0.0005246524867755812,1.7233975349999545e-17,P_L163,100.413,0.0028233140179900087,Power line,-0.0456487038581539
P_B210,P_B211,0.561208247792326,0.00980392156862745,Power,0.0007661513414624675,6.4304129334346325e-18,P_L164,194.517,0.03301663723757733,Power line,-0.0330809116219861
P_B210,P_B289S,0.6414957099398461,0.006535947712418301,Power,0.0008090839684841901,9.779619588959278e-18,P_L289S,104.751,0.0374665263240713,Power line,-0.05827508099742901
P_B211,P_B212,0.4807997442059864,0.00980392156862745,Power,0.0007141412220165121,3.3121827372807353e-18,P_L165,207.153,0.028500054807079084,Power line,-0.034000382749623165
P_B212,P_B213,0.4004799004468283,0.00980392156862745,Power,0.0006672676120939246,1.221628293530408e-17,P_L166,203.912,0.023916779032576573,Power line,-0.03319987284593036
P_B213,P_B214,0.32026102769864334,0.00980392156862745,Power,0.0006260267046689676,1.7202132492067713e-17,P_L167,205.511,0.019266809914069795,Power line,-0.034112797588183655
P_B214,P_B215,0.2401196313657975,0.00980392156862745,Power,0.0005896652928864334,3.614093313464228e-17,P_L168,199.139,0.01455014745155875,Power line,-0.037530191656550256
P_B215,P_B216,0.16004233863922526,0.00980392156862745,Power,0.0005580161052776969,5.814044845799626e-17,P_L169,192.767,0.009766791645043434,Power line,-0.03626689276552754
P_B216,P_B217,0.08000885234065398,0.008986928104575163,Power,0.0005295174098702423,4.5483021432646185e-17,P_L170,197.54,0.0049167424945238515,Power line,-0.035786258029808525
P_B218,P_B219,0.5612055583630161,0.00980392156862745,Power,0.0007393851753280562,1.106385507874906e-17,P_L171,195.973,0.03231057702215001,Power line,-0.03257283963258438
P_B218,P_B290S,0.6415026340633516,0.006535947712418301,Power,0.0007799799834797751,9.700568721907939e-18,P_L290S,107.931,0.036659600363582935,Power line,-0.061370849168498456
P_B219,P_B220,0.48079274049121457,0.00980392156862745,Power,0.000690658285411482,3.899147838729039e-18,P_L172,207.123,0.02789486033671281,Power line,-0.03550797184182654
P_B220,P_B221,0.4004719609960259,0.00980392156862745,Power,0.0006479300452574363,7.070585036648393e-18,P_L173,191.194,0.02341245030727135,Power line,-0.03361786779637935
P_B221,P_B222,0.32026611195192245,0.00980392156862745,Power,0.0006093722286062888,1.1220687631606672e-17,P_L174,215.087,0.018863346933825614,Power line,-0.03227977387930587
P_B222,P_B223,0.2401177112666398,0.00980392156862745,Power,0.000574784585705188,9.029080055283984e-18,P_L175,189.574,0.014247550216375613,Power line,-0.03447888579389882
P_B223,P_B224,0.16004390470538069,0.00980392156862745,Power,0.000544851609714381,7.423895726818379e-20,P_L176,200.751,0.009565060154921343,Power line,-0.03321462247688962
P_B224,P_B225,0.08000894845383275,0.008986928104575163,Power,0.0005169932260819822,1.416146059452855e-17,P_L177,199.158,0.004815876749462806,Power line,-0.033500395369494174
P_B226,P_B227,0.5612102365093392,0.00980392156862745,Power,0.0007148256754086311,1.6480359116675326e-17,P_L178,199.139,0.03183426843637846,Power line,-0.0335515586559383
P_B226,P_B291S,0.6415035754741027,0.006535947712418301,Power,0.000752896142453488,1.1159657841872173e-17,P_L291S,106.344,0.036115247694129736,Power line,-0.06325730939978041
P_B227,P_B228,0.48078985475808367,0.00980392156862745,Power,0.0006689859525693055,1.700329664645293e-18,P_L179,205.511,0.02748659583462291,Power line,-0.035543629891429146
P_B228,P_B229,0.4004708886953952,0.00980392156862745,Power,0.0006289883115452775,-2.8894479997355454e-18,P_L180,191.167,0.023072229888863097,Power line,-0.03461593121954684
P_B229,P_B230,0.32026463637193625,0.00980392156862745,Power,0.0005929711216450887,-3.917002236287068e-18,P_L181,210.308,0.018591170599099014,Power line,-0.03471453574797316
P_B230,P_B231,0.24011923490472672,0.00980392156862745,Power,0.0005604434811468271,-6.48435787210569e-18,P_L182,191.174,0.014043417965330665,Power line,-0.035926071718398886
P_B231,P_B232,0.16004466857097588,0.00980392156862745,Power,0.0005317285378181435,2.0350654330956704e-18,P_L183,202.319,0.009428971987558045,Power line,-0.03486045379547413
P_B232,P_B233,0.08000937957762916,0.008986928104575163,Power,0.0005044865000449428,3.514940200324711e-18,P_L184,208.715,0.004747832665781156,Power line,-0.03565123232602813
P_B234,P_B235,0.5612105628358164,0.00980392156862745,Power,0.0006862550615185572,5.2910132268065434e-17,P_L185,194.354,0.03133788585217616,Power line,-0.031069786985116084
P_B234,P_B292S,0.6414926239583106,0.006535947712418301,Power,0.0007202010499742777,3.283083132992246e-17,P_L292S,102.045,0.03554795331218425,Power line,-0.0508377709264682
P_B235,P_B236,0.4807994651237255,0.00980392156862745,Power,0.0006441027413597762,4.3280503723595253e-17,P_L186,208.697,0.027061125048163798,Power line,-0.03385697446240242
P_B236,P_B237,0.40047491830316706,0.00980392156862745,Power,0.0006063845265497038,2.4945039975118137e-18,P_L187,194.354,0.02271767090014717,Power line,-0.0335405508616434
P_B237,P_B238,0.3202648034343511,0.00980392156862745,Power,0.0005725683746828725,-2.9510028982964435e-17,P_L188,210.381,0.01830752340812627,Power line,-0.031099933299146974
P_B238,P_B239,0.24011904308421236,0.00980392156862745,Power,0.0005420694573839151,-4.16526851398275e-17,P_L189,192.82,0.013830682572101106,Power line,-0.03337901776981192
P_B239,P_B240,0.1600436706749051,0.00980392156862745,Power,0.000515343939468367,-4.01642812115296e-17,P_L190,197.565,0.009287148392071672,Power line,-0.032944590390708975
P_B240,P_B241,0.0800091241103644,0.008986928104575163,Power,0.0004903692547172302,-2.0360856124042406e-17,P_L191,202.375,0.004676920868037971,Power line,-0.033717744355196394
P_B242,P_B243,0.5612114053985453,0.00980392156862745,Power,0.0006578627963394793,-1.3380159768010876e-17,P_L192,197.54,0.030573237977441953,Power line,-0.03255954533042132
P_B242,P_B293S,0.6414971747264155,0.006535947712418301,Power,0.0006894915098318769,-1.27064108449112e-17,P_L293S,103.281,0.03467407002677373,Power line,-0.055468179915516086
P_B243,P_B244,0.48079312962899345,0.00980392156862745,Power,0.0006189923892675806,1.3749189649040085e-17,P_L193,205.53,0.02640571258410591,Power line,-0.0326638617454116
P_B244,P_B245,0.4004731646755264,0.00980392156862745,Power,0.0005846024679879264,2.240963199292866e-17,P_L194,191.174,0.022171493846765596,Power line,-0.032123750592740495
P_B245,P_B246,0.32026627469657765,0.00980392156862745,Power,0.000553138438525546,2.308698076303661e-17,P_L195,213.47,0.017870581765421015,Power line,-0.03449676332827971
P_B246,P_B247,0.24011823222257778,0.00980392156862745,Power,0.0005248194473688709,2.8689151154586185e-17,P_L196,186.395,0.013502976340072163,Power line,-0.0340921657801819
P_B247,P_B248,0.16004529404339685,0.00980392156862745,Power,0.000499582536159974,3.901303259474331e-17,P_L197,207.098,0.009068677570719044,Power line,-0.03186463020764482
P_B248,P_B249,0.08000906280673985,0.008986928104575163,Power,0.0004756076014460302,2.199465326263338e-17,P_L198,200.732,0.004567685457361656,Power line,-0.035214278694083376
P_B250,P_B251,0.28030161892766997,0.006535947712418301,Power,0.0006273008552732507,-1.8922242164833966e-17,P_L199,205.561,0.018132055426846032,Power line,-0.028556709072915607
P_B250,P_B294S,0.32036496631823924,0.004901960784313725,Power,0.0006564640393841894,-1.2853687544473075e-17,P_L294S,93.043,0.020626310643886463,Power line,-0.03637030406063091
P_B251,P_B252,0.24019464825745743,0.006535947712418301,Power,0.0005901357714838697,-5.345795560753755e-18,P_L200,208.746,0.015613790605964066,Power line,-0.02669760875589936
P_B252,P_B253,0.2001147386225974,0.006535947712418301,Power,0.0005579776404287588,1.2902980301831923e-17,P_L201,191.194,0.013071516181240563,Power line,-0.028309196583798248
P_B253,P_B254,0.16006381667184333,0.006535947712418301,Power,0.0005300710232308025,2.826614890746934e-17,P_L202,194.36,0.010505232152675525,Power line,-0.028553818436862444
P_B254,P_B255,0.12003060803707155,0.006535947712418301,Power,0.0005040208512856144,2.7704341295126988e-17,P_L203,202.319,0.007914938520268948,Power line,-0.027236771108201982
P_B255,P_B256,0.08001106954830906,0.006535947712418301,Power,0.00047991103126393336,-3.795511073204714e-18,P_L204,200.726,0.005300635284020835,Power line,-0.027481464757788086
P_B256,P_B257,0.04000233891865143,0.005718954248366014,Power,0.0004579070040434455,-1.809665524492978e-17,P_L205,202.325,0.002662322443931186,Power line,-0.02934078222028466
P_B258,P_B259,0.6305779071607315,0.004901960784313725,Power,0.0008275917727699682,-2.4843210057412743e-18,P_L206,62.15,0.016147594495154835,Power line,-0.10714398213157122
P_B258,P_B295S,0.72094000563307,0.004084967320261438,Power,0.0008565751949423672,3.4018772416631688e-18,P_L295S,104.781,0.01799662455314157,Power line,0.0020968941804248506
P_B259,P_B260,0.1800152751913775,0.004901960784313725,Power,0.0008064043283888231,1.2994814186441758e-18,P_L207,66.928,0.002905597908108556,Power line,-0.10790889699802546
P_B259,P_B261,0.4503984283649018,0.005718954248366014,Power,0.0008004963139296902,-9.28066512316849e-19,P_L208,106.735,0.012417521574059311,Power line,-0.10358543090718846
P_B261,P_B262,5.0087230715788796e-11,0.004084967320261438,Power,0.0007716001261985004,-6.692117466379247e-18,P_L209,81.744,0.000971200369796356,Power line,0.05972799573678948
P_B261,P_B263,0.36025446840145103,0.005718954248366014,Power,0.0007529113974426383,1.5290169062737656e-18,P_L210,221.436,0.009591955678755877,Power line,-0.016436769835518537
P_B263,P_B264,0.2700630731209108,0.004901960784313725,Power,0.0007158172747126955,-3.5822334589156926e-18,P_L211,49.411,0.0076949064130860684,Power line,-0.08433801886399908
P_B264,P_B265,0.0900048099005908,0.004084967320261438,Power,0.0006995591482394321,2.807384904188173e-18,P_L212,82.008,0.0019397330058325414,Power line,-0.08323291070889972
P_B264,P_B266,0.18003428683740594,0.005718954248366014,Power,0.0006911507462415904,-4.214214886867851e-18,P_L213,155.454,0.004829324511380073,Power line,-0.08101405251274985
P_B266,P_B267,5.318716811647615e-10,0.004901960784313725,Power,0.0006606031586231725,2.350650803699478e-18,P_L214,111.517,0.0019397330058325414,Power line,-0.030918498682150842
P_B267,P_B268,1.6181599686766485e-11,0.0024509803921568627,Power,0.0006426369652398398,2.024070653715339e-18,P_L215,56.554,0.000971200369796356,Power line,-0.04042157000720485
P_B269,P_B270,1.0822260796844014,0.006535947712418301,Power,0.0007930595477405032,-1.0922524313209974e-17,P_L216,106.783,0.01675160132107042,Power line,-0.026529882872679524
P_B269,P_B296S,1.2629856264151638,0.004901960784313725,Power,0.0008209926400601297,-7.324247126320029e-18,P_L296S,71.424,0.01945950126113678,Power line,0.010322151396773598
P_B270,P_B271,0.9013916956737911,0.006535947712418301,Power,0.000761864805538156,8.58357201700162e-18,P_L217,105.154,0.014019691777162526,Power line,-0.032511936037618344
P_B271,P_B272,0.7208207297153085,0.006535947712418301,Power,0.0007293051350146069,1.4508438340859493e-17,P_L218,135.495,0.011263772629413095,Power line,-0.039779731022651685
P_B272,P_B273,0.5403495718522672,0.006535947712418301,Power,0.0006982336643400998,3.548801161536883e-18,P_L219,111.56,0.008483843877822125,Power line,-0.03185637571424972
P_B273,P_B274,0.36013088376934344,0.006535947712418301,Power,0.0006711456417117512,2.7750597390638884e-18,P_L220,122.676,0.00567990552238962,Power line,-0.025601203409316646
P_B274,P_B275,0.18002358246258174,0.005718954248366014,Power,0.0006465171400113683,2.7711181283085512e-18,P_L221,105.19,0.0028519575631155785,Power line,-0.026973687144294017
P_B276,P_B277,0.5405416060150192,0.004901960784313725,Power,0.0007351178300673356,-1.8106011366448775e-17,P_L222,95.703,0.011045880037195543,Power line,-0.022321651428116165
P_B276,P_B304S,0.6307524219934454,0.004084967320261438,Power,0.0007590012294475346,-4.72272710488576e-18,P_L304S,79.543,0.012849511770752409,Power line,0.01625214542955121
P_B277,P_B278,0.45035522805271455,0.004901960784313725,Power,0.0007086572207776708,-8.835603564685255e-18,P_L223,111.514,0.009231577368597994,Power line,-0.02531952399306043
P_B278,P_B279,0.3602043337831192,0.004901960784313725,Power,0.0006796231252305519,-2.562521262201634e-18,P_L224,133.827,0.007406603764959761,Power line,-0.030602712300907244
P_B279,P_B280,0.27008830287303504,0.004901960784313725,Power,0.0006519560901119215,2.5653554186592798e-18,P_L225,117.897,0.005570959226280845,Power line,-0.024946397262246997
P_B280,P_B281,0.18003058368502806,0.004901960784313725,Power,0.0006287294293056151,-6.031360984499286e-18,P_L226,110.106,0.003724643752561246,Power line,-0.020670518185374912
P_B281,P_B282,0.09000639945684108,0.004084967320261438,Power,0.0006076469589497512,-1.97726133935415e-17,P_L227,111.526,0.0018676573438009645,Power line,-0.022159636066476897
P_B144,P_B145,0.15001127028988762,0.004901960784313725,Power,0.000761944011558382,2.560112294259267e-17,P_L228,55.848,0.003439495264251534,Power line,-0.03066970573357257
P_B144,P_B308S,0.22507152696683433,0.004084967320261438,Power,0.0007994086237392041,2.258301704478021e-17,P_L308S,185.981,0.005143236493816277,Power line,-0.03418728333355001
P_B145,P_B146,0.07500296916093628,0.004084967320261438,Power,0.0007435636509067799,9.423412983273423e-18,P_L229,74.874,0.0017250830996461085,Power line,-0.048140101580753644
P_B147,P_B148,0.15002153389502632,0.004901960784313725,Power,0.0007743276261038382,-1.3019452108974413e-18,P_L230,145.187,0.0025222007748411865,Power line,-0.036655716913199965
P_B147,P_B272S,0.22504135732611458,0.004084967320261438,Power,0.0008056921195712828,1.0673542656098316e-17,P_L272S,60.269,0.004190329289267791,Power line,-0.021737263673921953
P_B296,P_B297,0.15001065823281173,0.004084967320261438,Power,0.0007445181141410673,4.7261110625764505e-18,P_L232,69.371,0.0026191704098631643,Power line,-0.04045242724882239
P_B296,P_B275S,0.15002462231152333,0.0032679738562091504,Power,0.0007682170268306964,-7.188275445484152e-19,P_L275S,96.331,0.003486891745630544,Power line,-0.006905352118031212
P_B283,P_B284,0.22505214545679406,0.005718954248366014,Power,0.0006097256302721395,4.477388864666288e-18,P_L234,113.287,0.004985711775860247,Power line,-0.031791833451836796
P_B283,P_B279S,0.37514990731064296,0.004901960784313725,Power,0.0006306052444666299,-5.637200012773135e-19,P_L279S,106.606,0.007442553258028065,Power line,-0.04298772464076319
P_B284,P_B285,0.150014700612083,0.004901960784313725,Power,0.0005924824871130513,1.9938612608420283e-18,P_L235,78.076,0.0033344787856141806,Power line,-0.03525624469309853
P_B285,P_B286,0.07500302006244071,0.004084967320261438,Power,0.0005794015089874431,1.6831186744699272e-18,P_L236,74.891,0.001672574860327432,Power line,-0.040836969313936974
P_B288,P_B290,0.2250219320494726,0.004901960784313725,Power,0.0005776742619299571,-3.1624087718056594e-18,P_L238,63.802,0.0016629645600865265,Power line,-0.02593468132046156
P_B288,P_B281S,0.37512328453661314,0.004901960784313725,Power,0.0005925602394298564,-2.599325091944936e-18,P_L281S,109.933,0.004137403397015036,Power line,-0.05430004578887113
P_B291,P_B292,0.15001977948928902,0.004901960784313725,Power,0.0005261490736976516,5.9997326687692365e-18,P_L239,68.963,0.007376349835979696,Power line,-0.035832710108617084
P_B291,P_B282S,0.1800377560527499,0.004084967320261438,Power,0.0005369178043893204,1.806267197561199e-19,P_L282S,85.6,0.00898619361705775,Power line,-0.03757148419549487
P_B292,P_B293,0.12000966148564804,0.005718954248366014,Power,0.0005165780293218375,2.590968471588926e-18,P_L240,73.712,0.005755835119860959,Power line,-0.03989095986842173
P_B293,P_B294,0.06000258356669393,0.005718954248366014,Power,0.0005064287564622247,-1.920813360317392e-18,P_L241,82.9,0.003305055042481572,Power line,-0.037436851707248156
P_B294,P_B295,0.030000549228417665,0.004084967320261438,Power,0.0004965368893534482,-1.871503907893287e-18,P_L242,74.942,0.0016578629887611274,Power line,-0.0374074338425677
P_B141,P_B143,0.07500249030514898,0.004901960784313725,Power,0.0007899318896193285,9.680064579085103e-19,P_L244,61.534,0.0017250830996461085,Power line,-0.04056216537656428
P_B141,P_B270S,0.22503190378105511,0.004901960784313725,Power,0.0008141604380448593,7.039109656707518e-18,P_L270S,89.115,0.004292699745913991,Power line,-0.017574450662259364
P_B150,P_B153,0.07500401075125121,0.004901960784313725,Power,0.0007543492385676893,8.634534740479421e-19,P_L246,103.549,0.0016841349169876285,Power line,-0.037571934591149554
P_B150,P_B271S,0.22505287378669908,0.004901960784313725,Power,0.0007922190290532787,1.1381925954865983e-17,P_L271S,148.96,0.004190329289267791,Power line,-0.04985085262494285
P_B155,P_B156,0.15001420987255354,0.004901960784313725,Power,0.0007663155771575067,6.89749806564767e-18,P_L248,54.258,0.004231834945892419,Power line,-0.02296035028906529
P_B155,P_B273S,0.22504729979700813,0.004084967320261438,Power,0.0007898326280795887,5.41434585369377e-18,P_L273S,101.21,0.005905894787928192,Power line,-0.05041141177575907
P_B156,P_B157,0.07500611940349065,0.004084967320261438,Power,0.0007437777960413124,7.693015889822017e-18,P_L249,106.27,0.002547104168815964,Power line,-0.051468980088202866
