source,target,id,link_type,betweenness_centrality,cluster_num,katz_centrality,maxflow,length,link_category,degree_centrality,eigenvector_centrality,closeness_centrality,cluster
P_B200,P_B201,P_L155,Power,0.03483033313423026,4,-0.02944520808233174,0.6013833218913206,195.953,Power line,0.00980392156862745,-1.1919852404169441e-17,0.0007903814272641216,power4
P_B200,P_B288S,P_L288S,Power,0.03900230974551279,2,-0.0412946050130993,0.6817068555341168,104.781,Power line,0.006535947712418301,2.1673164307077036e-17,0.0008360220056082208,power2
P_B201,P_B202,P_L156,Power,0.030591663178943455,4,-0.029524206154912608,0.5209124427026252,172.051,Power line,0.00980392156862745,-2.5267306376949758e-17,0.0007395253198373289,power4
P_B202,P_B203,P_L157,Power,0.026286299879652385,4,-0.030669890360759892,0.44060171559653233,191.167,Power line,0.008986928104575163,5.072564450550342e-18,0.0006953027553816982,power4
P_B203,P_B204,P_L158,Power,0.022793990032536453,4,-0.032366737106566006,0.38035448883360623,154.527,Power line,0.008986928104575163,-1.0895766214091955e-17,0.0006572839241699925,power4
P_B204,P_B205,P_L159,Power,0.0183685787140377,4,-0.03330788083372061,0.3002051379278304,191.167,Power line,0.00980392156862745,-4.7564279409564245e-17,0.0006233104885316101,power4
P_B205,P_B206,P_L160,Power,0.013876474051534677,3,-0.03459306070750376,0.22008989977444693,164.093,Power line,0.008986928104575163,-4.1246716196620714e-17,0.0005913512392729499,power3
P_B206,P_B207,P_L161,Power,0.010234771113849185,3,-0.03595273513268865,0.1600366059147437,140.226,Power line,0.008169934640522876,2.4781543605362478e-18,0.0005663076215618261,power3
P_B207,P_B208,P_L162,Power,0.006550384436000963,3,-0.03595767296356635,0.1000123644864706,162.524,Power line,0.008169934640522876,3.8360693125984284e-17,0.0005433974738608316,power3
P_B208,P_B209,P_L163,Power,0.0028233140179900087,0,-0.04564870385815388,0.04000123831272238,100.413,Power line,0.006535947712418301,3.095700342211999e-17,0.0005246524867755812,power0
P_B210,P_B211,P_L164,Power,0.03301663723757733,4,-0.03308091162198608,0.5612082477930936,194.517,Power line,0.00980392156862745,-2.5100887403623253e-18,0.0007661513414624675,power4
P_B210,P_B289S,P_L289S,Power,0.0374665263240713,2,-0.058275080997428966,0.6414957099409873,104.751,Power line,0.006535947712418301,-1.0720136219295406e-18,0.0008090839684841901,power2
P_B211,P_B212,P_L165,Power,0.028500054807079084,4,-0.034000382749623165,0.4807997442060035,207.153,Power line,0.00980392156862745,-2.4276867453568184e-17,0.0007141412220165121,power4
P_B212,P_B213,P_L166,Power,0.023916779032576573,4,-0.03319987284593035,0.40047990044723925,203.912,Power line,0.00980392156862745,-3.598289139588981e-17,0.0006672676120939246,power4
P_B213,P_B214,P_L167,Power,0.019266809914069795,4,-0.03411279758818364,0.32026102769904347,205.511,Power line,0.00980392156862745,-3.2445532258467066e-17,0.0006260267046689676,power4
P_B214,P_B215,P_L168,Power,0.01455014745155875,3,-0.03753019165655026,0.24011963136599548,199.139,Power line,0.00980392156862745,1.656679166123655e-18,0.0005896652928864334,power3
P_B215,P_B216,P_L169,Power,0.009766791645043434,3,-0.03626689276552753,0.16004233864034575,192.767,Power line,0.00980392156862745,4.7474202485490474e-17,0.0005580161052776969,power3
P_B216,P_B217,P_L170,Power,0.0049167424945238515,3,-0.035786258029808504,0.08000885234064795,197.54,Power line,0.008986928104575163,4.0428025330428907e-17,0.0005295174098702423,power3
P_B218,P_B219,P_L171,Power,0.03231057702215001,4,-0.032572839632584394,0.5612055583613558,195.973,Power line,0.00980392156862745,-4.413658821965507e-18,0.0007393851753280562,power4
P_B218,P_B290S,P_L290S,Power,0.036659600363582935,2,-0.06137084916849843,0.6415026340629781,107.931,Power line,0.006535947712418301,-7.629130624887189e-19,0.0007799799834797751,power2
P_B219,P_B220,P_L172,Power,0.02789486033671281,4,-0.03550797184182653,0.48079274048954057,207.123,Power line,0.00980392156862745,1.4917286202500336e-17,0.000690658285411482,power4
P_B220,P_B221,P_L173,Power,0.02341245030727135,4,-0.033617867796379326,0.40047196099399257,191.194,Power line,0.00980392156862745,2.0905327142670027e-17,0.0006479300452574363,power4
P_B221,P_B222,P_L174,Power,0.018863346933825614,4,-0.03227977387930585,0.32026611195081595,215.087,Power line,0.00980392156862745,-7.207037025804302e-18,0.0006093722286062888,power4
P_B222,P_B223,P_L175,Power,0.014247550216375613,3,-0.03447888579389882,0.24011771126569184,189.574,Power line,0.00980392156862745,-2.8109016092156594e-17,0.000574784585705188,power3
P_B223,P_B224,P_L176,Power,0.009565060154921343,3,-0.03321462247688961,0.1600439047053595,200.751,Power line,0.00980392156862745,-1.3994639587443967e-17,0.000544851609714381,power3
P_B224,P_B225,P_L177,Power,0.004815876749462806,3,-0.03350039536949415,0.08000894845364166,199.158,Power line,0.008986928104575163,4.061662202051784e-18,0.0005169932260819822,power3
P_B226,P_B227,P_L178,Power,0.03183426843637846,4,-0.0335515586559383,0.5612102365102871,199.139,Power line,0.00980392156862745,-1.902113570369681e-18,0.0007148256754086311,power4
P_B226,P_B291S,P_L291S,Power,0.036115247694129736,2,-0.06325730939978032,0.6415035754748544,106.344,Power line,0.006535947712418301,2.0518739357980663e-17,0.000752896142453488,power2
P_B227,P_B228,P_L179,Power,0.02748659583462291,4,-0.03554362989142914,0.4807898547586529,205.511,Power line,0.00980392156862745,-3.569460390122444e-17,0.0006689859525693055,power4
P_B228,P_B229,P_L180,Power,0.023072229888863097,4,-0.034615931219546855,0.40047088869613967,191.167,Power line,0.00980392156862745,3.3039602094581763e-19,0.0006289883115452775,power4
P_B229,P_B230,P_L181,Power,0.018591170599099014,3,-0.03471453574797316,0.3202646363721153,210.308,Power line,0.00980392156862745,2.1247325834658907e-17,0.0005929711216450887,power3
P_B230,P_B231,P_L182,Power,0.014043417965330665,3,-0.03592607171839887,0.2401192349050799,191.174,Power line,0.00980392156862745,5.1937787049560485e-18,0.0005604434811468271,power3
P_B231,P_B232,P_L183,Power,0.009428971987558045,3,-0.0348604537954741,0.16004466857170008,202.319,Power line,0.00980392156862745,-2.158164675834981e-18,0.0005317285378181435,power3
P_B232,P_B233,P_L184,Power,0.004747832665781156,3,-0.035651232326028126,0.08000937957782032,208.715,Power line,0.008986928104575163,-1.5900530296310815e-17,0.0005044865000449428,power3
P_B234,P_B235,P_L185,Power,0.03133788585217616,4,-0.031069786985116067,0.56121056283504,194.354,Power line,0.00980392156862745,1.314056525546254e-17,0.0006862550615185572,power4
P_B234,P_B292S,P_L292S,Power,0.03554795331218425,6,-0.050837770926468184,0.6414926239582724,102.045,Power line,0.006535947712418301,-3.547241817404752e-18,0.0007202010499742777,power6
P_B235,P_B236,P_L186,Power,0.027061125048163798,4,-0.0338569744624024,0.4807994651229478,208.697,Power line,0.00980392156862745,1.862674669766737e-17,0.0006441027413597762,power4
P_B236,P_B237,P_L187,Power,0.02271767090014717,4,-0.0335405508616434,0.40047491830220994,194.354,Power line,0.00980392156862745,1.3454371367366091e-17,0.0006063845265497038,power4
P_B237,P_B238,P_L188,Power,0.01830752340812627,3,-0.031099933299146995,0.3202648034328586,210.381,Power line,0.00980392156862745,1.5625667503373528e-17,0.0005725683746828725,power3
P_B238,P_B239,P_L189,Power,0.013830682572101106,3,-0.033379017769811906,0.240119043083258,192.82,Power line,0.00980392156862745,-1.5560284590422135e-17,0.0005420694573839151,power3
P_B239,P_B240,P_L190,Power,0.009287148392071672,3,-0.03294459039070895,0.160043670673585,197.565,Power line,0.00980392156862745,-4.1697278714957814e-17,0.000515343939468367,power3
P_B240,P_B241,P_L191,Power,0.004676920868037971,3,-0.033717744355196394,0.08000912410998219,202.375,Power line,0.008986928104575163,3.3347032089506383e-18,0.0004903692547172302,power3
P_B242,P_B243,P_L192,Power,0.030573237977441953,4,-0.03255954533042131,0.5612114054007642,197.54,Power line,0.00980392156862745,-4.005395818198254e-18,0.0006578627963394793,power4
P_B242,P_B293S,P_L293S,Power,0.03467407002677373,6,-0.055468179915516135,0.6414971747286522,103.281,Power line,0.006535947712418301,-2.802505424013719e-17,0.0006894915098318769,power6
P_B243,P_B244,P_L193,Power,0.02640571258410591,4,-0.03266386174541161,0.4807931296306493,205.53,Power line,0.00980392156862745,3.0814976573785733e-17,0.0006189923892675806,power4
P_B244,P_B245,P_L194,Power,0.022171493846765596,3,-0.0321237505927405,0.4004731646771959,191.174,Power line,0.00980392156862745,2.0294890832449023e-17,0.0005846024679879264,power3
P_B245,P_B246,P_L195,Power,0.017870581765421015,3,-0.0344967633282797,0.3202662746986511,213.47,Power line,0.00980392156862745,9.213453445859642e-18,0.000553138438525546,power3
P_B246,P_B247,P_L196,Power,0.013502976340072163,3,-0.034092165780181885,0.24011823222388443,186.395,Power line,0.00980392156862745,1.2090135615541974e-17,0.0005248194473688709,power3
P_B247,P_B248,P_L197,Power,0.009068677570719044,3,-0.031864630207644816,0.16004529404414336,207.098,Power line,0.00980392156862745,-4.1080677440261625e-19,0.000499582536159974,power3
P_B248,P_B249,P_L198,Power,0.004567685457361656,3,-0.035214278694083376,0.08000906280599501,200.732,Power line,0.008986928104575163,1.3322938866037393e-17,0.0004756076014460302,power3
P_B250,P_B251,P_L199,Power,0.018132055426846032,6,-0.028556709072915604,0.28030161892656924,205.561,Power line,0.006535947712418301,-2.4332095809719757e-17,0.0006273008552732507,power6
P_B250,P_B294S,P_L294S,Power,0.020626310643886463,1,-0.03637030406063091,0.32036496631788364,93.043,Power line,0.004901960784313725,-3.66767013498885e-17,0.0006564640393841894,power1
P_B251,P_B252,P_L200,Power,0.015613790605964066,0,-0.026697608755899365,0.24019464825653153,208.746,Power line,0.006535947712418301,5.257594481754273e-18,0.0005901357714838697,power0
P_B252,P_B253,P_L201,Power,0.013071516181240563,0,-0.028309196583798227,0.20011473862241116,191.194,Power line,0.006535947712418301,2.6145700321860997e-17,0.0005579776404287588,power0
P_B253,P_B254,P_L202,Power,0.010505232152675525,0,-0.02855381843686243,0.16006381667109487,194.36,Power line,0.006535947712418301,2.3032592270341023e-17,0.0005300710232308025,power0
P_B254,P_B255,P_L203,Power,0.007914938520268948,0,-0.02723677110820199,0.12003060803651157,202.319,Power line,0.006535947712418301,1.9892224158644057e-17,0.0005040208512856144,power0
P_B255,P_B256,P_L204,Power,0.005300635284020835,0,-0.027481464757788093,0.08001106954850203,200.726,Power line,0.006535947712418301,-9.2413956311218e-20,0.00047991103126393336,power0
P_B256,P_B257,P_L205,Power,0.002662322443931186,0,-0.029340782220284658,0.040002338919029434,202.325,Power line,0.005718954248366014,-3.954183141834176e-17,0.0004579070040434455,power0
P_B258,P_B259,P_L206,Power,0.016147594495154835,1,-0.10714398213157121,0.6305779071588551,62.15,Power line,0.004901960784313725,-1.639681192592054e-17,0.0008275917727699682,power1
P_B258,P_B295S,P_L295S,Power,0.01799662455314157,1,0.0020968941804248697,0.7209400056323169,104.781,Power line,0.004084967320261438,-1.8184899460883943e-17,0.0008565751949423672,power1
P_B259,P_B260,P_L207,Power,0.002905597908108556,1,-0.10790889699802546,0.1800152751929481,66.928,Power line,0.004901960784313725,-2.1859084846761758e-17,0.0008064043283888231,power1
P_B259,P_B261,P_L208,Power,0.012417521574059311,1,-0.10358543090718846,0.45039842836147953,106.735,Power line,0.005718954248366014,1.2408055112898112e-17,0.0008004963139296902,power1
P_B261,P_B262,P_L209,Power,0.000971200369796356,1,0.05972799573678951,5.008727922028349e-11,81.744,Power line,0.004084967320261438,2.236297969571973e-17,0.0007716001261985004,power1
P_B261,P_B263,P_L210,Power,0.009591955678755877,1,-0.016436769835518526,0.3602544683995508,221.436,Power line,0.005718954248366014,2.0725526532702833e-17,0.0007529113974426383,power1
P_B263,P_B264,P_L211,Power,0.0076949064130860684,1,-0.08433801886399907,0.2700630731193681,49.411,Power line,0.004901960784313725,3.995009423602178e-18,0.0007158172747126955,power1
P_B264,P_B265,P_L212,Power,0.0019397330058325414,1,-0.08323291070889971,0.09000480990133795,82.008,Power line,0.004084967320261438,1.1583021620699091e-17,0.0006995591482394321,power1
P_B264,P_B266,P_L213,Power,0.004829324511380073,1,-0.08101405251274983,0.1800342868362659,155.454,Power line,0.005718954248366014,-8.938931190323913e-18,0.0006911507462415904,power1
P_B266,P_B267,P_L214,Power,0.0019397330058325414,5,-0.03091849868215082,5.314714463742478e-10,111.517,Power line,0.004901960784313725,-1.673910379187675e-17,0.0006606031586231725,power5
P_B267,P_B268,P_L215,Power,0.000971200369796356,5,-0.040421570007204824,1.616789241685535e-11,56.554,Power line,0.0024509803921568627,-1.2481330963977293e-17,0.0006426369652398398,power5
P_B269,P_B270,P_L216,Power,0.01675160132107042,1,-0.026529882872679517,1.08222607968366,106.783,Power line,0.006535947712418301,7.718439826486974e-17,0.0007930595477405032,power1
P_B269,P_B296S,P_L296S,Power,0.01945950126113678,1,0.010322151396773612,1.2629856264136643,71.424,Power line,0.004901960784313725,3.62342843792605e-17,0.0008209926400601297,power1
P_B270,P_B271,P_L217,Power,0.014019691777162526,1,-0.032511936037618344,0.9013916956734538,105.154,Power line,0.006535947712418301,5.912013838542544e-17,0.000761864805538156,power1
P_B271,P_B272,P_L218,Power,0.011263772629413095,1,-0.039779731022651685,0.7208207297151474,135.495,Power line,0.006535947712418301,2.1144106232360858e-17,0.0007293051350146069,power1
P_B272,P_B273,P_L219,Power,0.008483843877822125,1,-0.03185637571424972,0.5403495718519542,111.56,Power line,0.006535947712418301,-1.0417657300734781e-17,0.0006982336643400998,power1
P_B273,P_B274,P_L220,Power,0.00567990552238962,1,-0.02560120340931664,0.3601308837684324,122.676,Power line,0.006535947712418301,-1.3858426387238124e-17,0.0006711456417117512,power1
P_B274,P_B275,P_L221,Power,0.0028519575631155785,5,-0.02697368714429401,0.18002358246258,105.19,Power line,0.005718954248366014,-2.4015288547234904e-17,0.0006465171400113683,power5
P_B276,P_B277,P_L222,Power,0.011045880037195543,1,-0.022321651428116162,0.5405416060154219,95.703,Power line,0.004901960784313725,1.132224440994294e-18,0.0007351178300673356,power1
P_B276,P_B304S,P_L304S,Power,0.012849511770752409,1,0.016252145429551203,0.6307524219938629,79.543,Power line,0.004084967320261438,-1.2558665812867184e-17,0.0007590012294475346,power1
P_B277,P_B278,P_L223,Power,0.009231577368597994,1,-0.025319523993060422,0.45035522805236916,111.514,Power line,0.004901960784313725,1.922318156489385e-17,0.0007086572207776708,power1
P_B278,P_B279,P_L224,Power,0.007406603764959761,1,-0.03060271230090724,0.360204333782379,133.827,Power line,0.004901960784313725,1.6968294651743228e-17,0.0006796231252305519,power1
P_B279,P_B280,P_L225,Power,0.005570959226280845,5,-0.02494639726224699,0.2700883028717291,117.897,Power line,0.004901960784313725,-2.5352252154741087e-17,0.0006519560901119215,power5
P_B280,P_B281,P_L226,Power,0.003724643752561246,5,-0.02067051818537491,0.1800305836839134,110.106,Power line,0.004901960784313725,-6.010658321676298e-17,0.0006287294293056151,power5
P_B281,P_B282,P_L227,Power,0.0018676573438009645,5,-0.02215963606647689,0.09000639945723941,111.526,Power line,0.004084967320261438,-3.979243891381347e-17,0.0006076469589497512,power5
P_B144,P_B145,P_L228,Power,0.003439495264251534,1,-0.030669705733572562,0.15001127028986158,55.848,Power line,0.004901960784313725,-5.2086539645706574e-20,0.000761944011558382,power1
P_B144,P_B308S,P_L308S,Power,0.005143236493816277,1,-0.034187283333550006,0.22507152696580054,185.981,Power line,0.004084967320261438,3.939016973196781e-18,0.0007994086237392041,power1
P_B145,P_B146,P_L229,Power,0.0017250830996461085,1,-0.04814010158075364,0.07500296916094508,74.874,Power line,0.004084967320261438,-1.9110477122953864e-17,0.0007435636509067799,power1
P_B147,P_B148,P_L230,Power,0.0025222007748411865,1,-0.03665571691319995,0.15002153389478481,145.187,Power line,0.004901960784313725,8.591293411092457e-18,0.0007743276261038382,power1
P_B147,P_B272S,P_L272S,Power,0.004190329289267791,1,-0.021737263673921946,0.22504135732763905,60.269,Power line,0.004084967320261438,1.5558360255398325e-17,0.0008056921195712828,power1
P_B296,P_B297,P_L232,Power,0.0026191704098631643,1,-0.040452427248822385,0.15001065823243312,69.371,Power line,0.004084967320261438,-5.213708201333581e-18,0.0007445181141410673,power1
P_B296,P_B275S,P_L275S,Power,0.003486891745630544,1,-0.00690535211803121,0.15002462231036068,96.331,Power line,0.0032679738562091504,5.0652584671016535e-18,0.0007682170268306964,power1
P_B283,P_B284,P_L234,Power,0.004985711775860247,5,-0.03179183345183678,0.2250521454548593,113.287,Power line,0.005718954248366014,3.38167069212736e-17,0.0006097256302721395,power5
P_B283,P_B279S,P_L279S,Power,0.007442553258028065,5,-0.04298772464076314,0.37514990730872483,106.606,Power line,0.004901960784313725,5.020516272514079e-18,0.0006306052444666299,power5
P_B284,P_B285,P_L235,Power,0.0033344787856141806,5,-0.0352562446930985,0.15001470061132102,78.076,Power line,0.004901960784313725,3.1702306118276974e-17,0.0005924824871130513,power5
P_B285,P_B286,P_L236,Power,0.001672574860327432,5,-0.04083696931393696,0.07500302006167009,74.891,Power line,0.004084967320261438,1.3224286666138993e-17,0.0005794015089874431,power5
P_B288,P_B290,P_L238,Power,0.0016629645600865265,5,-0.025934681320461554,0.2250219320494188,63.802,Power line,0.004901960784313725,5.952918805477989e-17,0.0005776742619299571,power5
